Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,ecoinvent 3_5 consequential,b6e1aa127309a8973067038ba874ca3e,-0.1,kilogram,technosphere,0,-83.39519839,,,,"waste wood, untreated",RoW,,"Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,ecoinvent 3_5 consequential,364acd0597ed852bce7c4ddf6db70a64,-0.06,kilogram,technosphere,0,-1,,,,municipal solid waste,CA-QC,,EcoSpold01Location=CH
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,fc1c42ce-a759-49fa-b987-f1ec5e503db1,0.0904,cubic meter,biosphere,2,-2.403511012,0.469041576,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.1,"Water, cooling, unspecified natural origin",,"('natural resource', 'in water')","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,ba2f3f82-c93a-47a5-822a-37ec97495275,0.009657,kilogram,biosphere,2,-4.640072238,0.92736185,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.806225775,"Carbon monoxide, fossil",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,5f7aad3d-566c-4d0d-ad59-e765f971aa0f,0.00169,kilogram,biosphere,2,-6.38302675,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Methane, fossil",,"('air', 'urban air close to ground')","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,66729b69-c76f-43b2-bd9a-4a03c4983afd,0.000073,kilogram,biosphere,2,-9.525051117,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Formaldehyde,,"('water',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,075e433b-4be4-448e-9510-9a5029c1ce94,0.447,cubic meter,biosphere,2,-0.629250741,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Water,,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,66020d27-7ae4-4e59-83a3-89214b72c40a,0.08,kilogram,biosphere,2,-2.525728644,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Particulates, > 10 um",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,b967e1bf-f09b-4c89-8740-ace21db47bba,0.29,kilogram,biosphere,2,-2.525728644,0.714142843,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.547722558,"Particulates, > 2.5 um, and < 10um",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,e9bf9e2d-4bd1-4679-86ff-e34f6b750ea0,0.0159,kilogram,biosphere,2,-4.14143617,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Oils, unspecified",,"('soil', 'industrial')","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,2404b41a-2eed-4e9d-8ab6-783946fdf5d6,0,cubic meter,biosphere,2,-3.008412327,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Water,,"('water',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,21e46cb8-6233-4c99-bac3-c41d2ab99498,0.15,kilogram,biosphere,2,-3.912023005,0.714142843,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.547722558,"Particulates, < 2.5 um",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,349b29d1-3e58-4c66-98b9-9d1a076efd2e,48.088,kilogram,biosphere,2,3.873032666,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,"Carbon dioxide, fossil",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,2451f9df-0596-49ec-8380-08e4ad75a153,0.00164,kilogram,biosphere,2,-6.413059037,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Hydrocarbons, aliphatic, alkanes, unspecified",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,693921ef-e02d-4072-add0-55aa4631b213,0.0244,kilogram,biosphere,2,-3.713172147,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Suspended solids, unspecified",,"('water',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.47,kilogram,biosphere,2,-1.714798428,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Nitrogen oxides,,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,a861cfae-a310-4e9d-b9eb-5d555c9a684c,0.15,kilogram,biosphere,2,-1.897119985,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Formaldehyde,,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,8c52f40c-69b7-4538-8923-b371523c71f5,1.31,kilogram,biosphere,2,0.270027137,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,Sulfur dioxide,,"('air', 'urban air close to ground')","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,eba59fd6-f37e-41dc-9ca3-c7ea22d602c7,140.95,kilogram,biosphere,2,4.948405218,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,"Carbon dioxide, non-fossil",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,2cb2333c-1599-46cf-8435-3dffce627524,2.64,kilogram,biosphere,2,0.604315967,0.92736185,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.806225775,"Carbon monoxide, non-fossil",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,d3260d0e-8203-4cbb-a45a-6a13131a5108,0.36,kilogram,biosphere,2,-1.021651248,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"NMVOC, non-methane volatile organic compounds, unspecified origin",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,biosphere3,3268d8df-59cc-4740-a89f-dee8355ad7c3,0.0171,kilogram,biosphere,2,-4.068676815,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,Sulfur trioxide,,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,ecoinvent 3_5 consequential,e5e244e7a9963ec1bc56a7f47604383f,-3,kilogram,technosphere,0,-1,,,,"wood ash mixture, pure",RoW,,EcoSpold01Location=CH
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,ecoinvent 3_5 consequential,8bd25100e90606fabc8b7d1b451f05db,-11.7,kilogram,technosphere,0,-1,,,,"saw dust, loose, wet, measured as dry mass",CA-QC,,estimated from the production volumes  of sawdust resulting from the sawing of softwood and hardwood; extrapolated to GLO values via the production of sawnwood (C) in Switzerland and globally based on FAOStat
Modified consequential datasets,Recyc_PB_QC_Conseq,"particle board production, for indoor use - modified&recyc",cubic meter,process,ecoinvent 3_5 consequential,8f2e2b162d8f63daf413c1900c771b88,-570,megajoule,technosphere,0,1,,,,"heat, district or industrial, other than natural gas",CA-QC,,Thermal efficiency referring to the LHV of the fuel input
Modified consequential datasets,Recyc_WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified&recyc",megajoule,process,ecoinvent 3_5 consequential,a6917503ea05b1d4b0c25b100cb0be3f,-0.000018888,cubic meter,technosphere,0,-1.75E-06,,,,"wastewater, average",RoW,,literature
Modified consequential datasets,Recyc_WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified&recyc",megajoule,process,ecoinvent 3_5 consequential,9e98c24b09f8d64f879ae3bb142d1231,0.0001404,kilogram,technosphere,0,0.000013,,,,"chemical, organic",GLO,,literature
Modified consequential datasets,Recyc_WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified&recyc",megajoule,process,ecoinvent 3_5 consequential,8e6f1e4b05153981f0b591eb31142b26,-0.012696,kilogram,technosphere,0,-0.001175556,,,,"wood ash mixture, pure",RoW,,literature
Modified consequential datasets,Recyc_WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified&recyc",megajoule,process,ecoinvent 3_5 consequential,8f2e2b162d8f63daf413c1900c771b88,-10.8,megajoule,technosphere,0,1,,,,"heat, district or industrial, other than natural gas",CA-QC,,Thermal efficiency referring to the LHV of the fuel input
